ref,title,author,date,canon_degree,glob_word,glob_book,glob_part,glob_chapter,glob_paragraph,glob_sentence,glob_av_word_per_sent,glob_verb,glob_adverb,glob_adj,glob_coord,glob_sub,glob_il,glob_ils,glob_elle,glob_elles,glob_je,glob_nous,glob_etat,glob_voc,first_word,first_paragraph,first_sentence,first_av_word_per_sent,first_verb,first_adverb,first_adj,first_coord,first_sub,first_il,first_ils,first_elle,first_elles,first_je,first_nous,first_etat,first_voc,first_ten_word,first_ten_sentence,first_ten_av_word_per_sent,first_ten_verb,first_ten_adverb,first_ten_adj,first_ten_coord,first_ten_sub,first_ten_il,first_ten_ils,first_ten_elle,first_ten_elles,first_ten_je,first_ten_nous,first_ten_etat,first_ten_voc,mid_word,mid_paragraph,mid_sentence,mid_av_word_per_sent,mid_verb,mid_adverb,mid_adj,mid_coord,mid_sub,mid_il,mid_ils,mid_elle,mid_elles,mid_je,mid_nous,mid_etat,mid_voc,last_word,last_paragraph,last_sentence,last_av_word_per_sent,last_verb,last_adverb,last_adj,last_coord,last_sub,last_il,last_ils,last_elle,last_elles,last_je,last_nous,last_etat,last_voc,last_ten_word,last_ten_sentence,last_ten_av_word_per_sent,last_ten_verb,last_ten_adverb,last_ten_adj,last_ten_coord,last_ten_sub,last_ten_il,last_ten_ils,last_ten_elle,last_ten_elles,last_ten_je,last_ten_nous,last_ten_etat,last_ten_voc,titled_books,titled_parts,titled_chapters,numbered_books,numbered_parts,numbered_chapters
1950_Duras-Marguerite_Un-barrage-contre-le-Pacifique.xml,Un barrage contre le Pacifique    ,"Duras, Marguerite",1950,empty,99557,0,2,0,2028,5612,16,10280,7227,3428,2563,974,1265,264,1257,51,466,65,2700,4381,43986,1115,2547,15,4640,3042,1522,1151,393,508,130,496,17,123,26,1147,3025,9955,520,18,980,619,408,264,75,106,32,99,10,15,1,227,1501,55571,913,3065,16,5640,4185,1906,1412,581,757,134,761,34,343,39,1553,3285,55571,913,3065,16,5640,4185,1906,1412,581,757,134,761,34,343,39,1553,3285,9955,609,15,1003,780,283,262,85,170,39,108,3,52,0,269,1202,0,2,0,0,0,0
1890_Bourget-Paul_Un-Coeur-de-femme.xml,Un Coeur de femme    ,"Bourget, Paul",1890,empty,76182,0,0,11,496,1865,34,6545,5080,4137,2100,1037,649,44,887,51,320,152,1657,4597,6322,51,130,36,447,419,398,197,100,38,5,50,11,24,13,147,1346,7618,172,43,554,495,476,228,119,42,5,70,11,27,13,161,1516,10422,73,258,34,936,663,574,280,141,83,12,141,10,32,11,188,1763,13364,84,360,34,1280,991,618,321,193,102,6,200,5,96,34,324,1735,7618,193,38,673,565,348,182,115,62,2,104,3,58,28,184,1256,0,0,11,0,0,11
2001_Rouaud-Jean_La-desincarnation.xml,La désincarnation    ,"Rouaud, Jean",2001,empty,36225,0,0,0,155,1175,28,2926,2100,1980,910,337,287,22,69,2,24,99,729,4531,6322,51,130,36,447,419,398,197,100,38,5,50,11,24,13,147,1346,3622,91,38,318,182,190,89,43,29,0,6,1,5,9,66,1000,10422,73,258,34,936,663,574,280,141,83,12,141,10,32,11,188,1763,13364,84,360,34,1280,991,618,321,193,102,6,200,5,96,34,324,1735,3622,134,25,288,203,192,83,30,30,0,25,0,1,8,80,985,0,0,0,0,0,0
1841_Barbey-d-Aurevilly-Jules_L-amour-impossible.xml,L'amour impossible    ,"Barbey d'Aurevilly, Jules",1841,empty,41099,0,2,14,384,1075,33,3281,2952,2284,1311,594,392,85,522,31,138,41,1052,3364,4332,35,132,30,317,312,266,135,61,29,9,65,0,2,7,111,1011,4109,124,31,286,305,275,148,52,25,10,60,1,3,10,112,1003,3943,17,86,42,292,271,263,120,66,35,1,56,11,1,0,83,931,3153,49,100,25,287,218,174,108,41,33,30,36,0,4,13,67,728,4109,123,32,379,286,225,142,55,34,31,53,0,20,13,92,863,0,2,14,0,0,14
1994_Chevillard-Eric_Prehistoire.xml,Préhistoire    ,"Chevillard, Éric",1994,empty,38598,0,0,0,225,709,47,3222,3015,2331,1198,340,261,54,71,40,334,149,860,4878,4332,35,132,30,317,312,266,135,61,29,9,65,0,2,7,111,1011,3859,61,59,322,342,228,117,48,25,14,1,1,32,10,76,1060,3943,17,86,42,292,271,263,120,66,35,1,56,11,1,0,83,931,3153,49,100,25,287,218,174,108,41,33,30,36,0,4,13,67,728,3859,90,41,326,252,265,129,34,23,1,8,1,33,20,59,1200,0,0,0,0,0,0
1876_Verne-Jules_Michel-Strogoff.xml,Michel Strogoff,"Verne, Jules",1876,empty,125024,0,2,32,3138,4796,21,10821,7642,5674,3565,774,1253,268,353,44,174,138,3184,5778,3840,83,115,27,304,240,223,108,30,26,20,2,0,1,6,88,992,12502,404,29,927,717,707,388,74,119,26,7,0,9,6,318,2010,3167,114,126,14,312,171,114,102,16,57,6,1,1,0,0,84,691,1944,54,78,21,153,92,89,52,13,17,4,4,0,1,3,62,565,12502,566,21,1122,635,471,314,61,124,21,26,2,21,11,333,1653,0,2,32,0,0,30
1983_Sarraute-Nathalie_Enfance.xml,Enfance    ,"Sarraute, Nathalie",1983,empty,60586,0,0,0,777,796,38,6069,4960,3120,1520,759,624,157,735,77,1072,193,1820,4117,3840,83,115,27,304,240,223,108,30,26,20,2,0,1,6,88,992,6058,69,87,687,518,288,125,66,28,20,64,5,147,21,162,1116,3167,114,126,14,312,171,114,102,16,57,6,1,1,0,0,84,691,1944,54,78,21,153,92,89,52,13,17,4,4,0,1,3,62,565,6058,43,130,578,545,316,137,81,63,15,80,11,98,27,174,1191,0,0,0,0,0,0
1846_Sand-George_La-Mare-au-Diable.xml,La Mare au Diable,"Sand, George",,empty,46073,0,0,22,805,1503,26,4573,3284,2270,1883,613,509,52,253,17,356,235,1165,3574,1742,19,48,31,127,76,109,68,11,10,2,4,1,5,9,43,563,4607,115,38,335,221,321,198,38,24,4,5,1,14,9,100,1156,1507,19,50,23,145,80,77,77,16,23,2,9,0,6,0,45,453,3592,24,113,30,312,205,222,167,36,39,1,5,2,2,10,83,948,4607,141,31,398,275,295,208,49,47,1,9,5,11,13,101,1121,0,0,4,0,0,0
1947_Vian-Boris_L-automne-a-Pekin.xml,L'automne à Pékin    ,"Vian, Boris",1947,empty,82166,0,6,65,3805,6154,11,10305,5276,3404,2447,496,708,106,170,26,378,64,2011,4985,2252,48,94,21,280,112,86,99,10,54,2,1,3,0,0,35,585,8216,477,16,1049,477,324,284,43,147,7,8,3,16,2,145,1414,2000,76,140,14,234,91,132,67,7,6,2,4,0,4,0,34,613,284,3,7,31,23,10,11,8,0,2,1,0,0,0,0,5,150,8216,740,10,1154,568,263,219,53,49,6,8,0,28,7,234,1131,0,3,8,0,0,22
1935_Very-Pierre_Les-disparus-de-Saint-Agil.xml,Les disparus de Saint-Agil    ,"Véry, Pierre",1935,empty,68682,0,0,16,2583,3544,13,6302,3733,2950,1313,342,593,51,26,8,241,131,1487,5322,1502,32,38,24,91,102,86,43,8,11,0,0,0,8,11,32,516,6868,341,19,638,339,341,143,23,69,2,1,0,16,13,129,1652,6537,258,347,13,587,352,283,115,29,55,10,0,0,13,8,140,1336,2458,119,99,13,206,140,109,46,12,8,1,0,0,14,10,57,714,6868,322,20,611,352,264,126,36,44,4,3,1,30,16,159,1462,0,0,16,0,0,4
1953_Robbe-Grillet-Alain_Les-Gommes.xml,Les Gommes    ,"Robbe-Grillet, Alain",1953,empty,83293,0,0,7,2115,4029,17,7396,6540,4008,1731,596,1385,88,223,20,133,53,2084,4975,10880,296,646,14,871,965,545,234,89,134,18,24,4,18,7,286,1716,8329,477,16,657,707,440,183,63,98,12,20,2,15,4,209,1528,13214,315,620,18,1156,1004,605,300,77,247,21,23,1,13,12,330,2046,2765,76,169,13,238,204,106,52,24,62,0,0,0,4,1,106,681,8329,487,16,744,609,362,147,61,166,4,5,0,11,2,282,1421,0,0,7,0,0,0
1931_Drieu-la-Rochelle-Pierre_Le-Feu-follet.xml,Le Feu follet    ,"Drieu la Rochelle, Pierre",1931,empty,41835,0,0,0,1181,2337,16,3869,2962,1927,1203,314,723,50,189,21,207,74,1167,3712,10880,296,646,14,871,965,545,234,89,134,18,24,4,18,7,286,1716,4183,220,17,370,279,237,126,31,49,8,69,0,11,7,115,981,13214,315,620,18,1156,1004,605,300,77,247,21,23,1,13,12,330,2046,2765,76,169,13,238,204,106,52,24,62,0,0,0,4,1,106,681,4183,273,14,349,310,161,109,37,39,8,5,2,20,11,132,810,0,0,0,0,0,0
1912_France-Anatole_Les-Dieux-ont-soif.xml,Les Dieux ont soif    ,"France, Anatole",1912,empty,80212,0,0,29,1336,3037,23,7251,3473,4350,2657,471,829,133,456,18,223,91,1536,5976,1607,36,66,20,116,52,86,43,1,12,4,2,0,1,4,32,531,8021,276,27,665,350,494,267,30,60,9,56,1,13,6,133,1776,1514,25,57,25,121,55,110,55,6,9,9,0,0,1,0,20,563,2721,77,113,19,220,102,139,77,16,20,1,22,0,8,2,55,793,8021,341,22,705,272,407,242,51,74,10,37,0,26,9,160,1649,0,0,29,0,0,29
1989_Simon-Claude_L-Acacia.xml,L'Acacia    ,"Simon, Claude",1989,empty,108888,0,0,12,205,847,104,8528,6630,7386,3624,1305,871,291,363,176,35,31,1242,7935,4879,18,57,78,379,237,360,164,62,12,3,52,29,0,0,56,1249,10888,64,168,844,654,712,392,155,41,57,57,29,0,2,113,2242,4754,8,27,136,363,280,303,135,44,29,4,22,17,1,0,50,1231,12437,15,111,84,1074,841,871,378,109,175,43,13,8,7,4,126,2300,10888,126,82,932,682,755,306,101,152,39,13,6,7,4,101,2259,0,0,12,0,0,12
1950_Fourre-Maurice_La-Nuit-du-Rose-Hotel.xml,La Nuit du Rose-Hôtel    ,"Fourré, Maurice",1950,empty,67829,0,0,19,4003,2942,17,5374,3102,5507,1531,471,135,20,158,5,223,188,1164,5913,4550,329,198,12,408,209,310,74,15,2,0,8,0,12,5,89,1104,6782,212,30,583,391,416,127,32,29,4,11,2,19,20,159,1640,2953,280,115,14,234,79,278,57,14,2,0,4,0,5,2,32,1039,1080,80,47,15,99,35,75,24,9,14,0,1,0,2,12,20,393,6782,247,26,601,349,505,184,48,27,5,7,0,40,32,147,1419,0,0,19,0,0,19
1844_Dumas-Alexandre_Les-Trois-Mousquetaires.xml,Les Trois Mousquetaires,"Dumas, Alexandre Père",1844,empty,268274,0,0,69,8714,9378,20,28245,15295,9645,8571,2433,3229,344,1169,25,2245,883,6920,6980,858,13,18,30,64,53,41,20,12,3,3,1,0,4,26,12,314,26827,807,32,2581,1623,1093,917,293,339,37,30,1,196,95,669,2606,3338,118,128,15,375,164,121,96,24,41,1,4,1,24,17,77,692,481,15,22,17,51,22,17,14,1,10,0,0,0,1,1,9,218,26827,1017,25,3010,1355,939,797,205,268,41,200,7,201,63,658,2253,0,0,69,0,0,66
1861_Erckmann-Chatrian_Confidences-d-un-joueur-de-clarinette.xml,Confidences d'un joueur de clarinette    ,"Erckmann, Émile",1861,empty,33925,0,0,10,819,920,27,3690,2218,1320,1066,325,420,33,109,2,430,154,770,2188,2347,30,49,37,254,152,106,80,22,38,1,8,1,41,10,48,581,3392,76,42,356,224,143,116,26,47,3,9,1,46,28,75,741,7453,211,210,22,820,470,301,223,78,103,8,4,0,71,43,168,962,5005,132,134,29,569,295,161,163,53,43,8,19,0,88,23,106,842,3392,97,33,389,201,95,102,32,30,8,17,0,56,16,77,661,0,0,10,0,0,10
1880_Boisgobey-Fortune-du_Le-crime-de-l-omnibus.xml,Le crime de l'omnibus    ,"Boisgobey, Fortuné du",1881,empty,104158,0,0,12,3023,4866,17,11335,8164,3787,3250,985,1249,145,833,25,1125,258,2934,4668,8898,240,387,18,884,672,431,282,75,105,15,85,5,40,6,218,1411,10415,430,23,1019,774,507,334,80,118,15,110,5,40,6,253,1631,7027,193,292,17,758,515,295,228,46,73,7,56,4,63,13,180,1158,2757,86,134,14,317,166,84,92,26,24,3,44,1,12,10,76,650,10415,522,18,1190,786,334,337,97,124,28,76,2,100,45,264,1286,0,0,12,0,0,12
1955_Laurent-Jacques_Caroline-Cherie-T.1.xml,Caroline Chérie T.1    ,"Laurent, Jacques",1951,empty,202043,0,5,23,4069,8543,20,21705,13257,8978,5273,1683,1254,302,2814,70,1188,462,5425,7760,6516,103,243,25,551,390,369,169,36,45,10,75,1,14,10,156,1454,20204,744,26,1914,1263,1072,505,133,123,16,252,11,55,24,474,2921,8180,178,340,20,908,552,374,219,77,55,14,85,3,59,42,215,1456,9519,232,417,19,1057,696,438,269,67,75,5,123,0,96,10,275,1515,20204,879,21,2253,1423,856,555,152,130,12,281,3,181,32,522,2494,0,5,23,0,1,23
1950_Nimier-Roger_Le-Hussard-Bleu.xml,Le Hussard Bleu    ,"Nimier, Roger",1950,empty,116279,0,3,45,1809,6945,15,10515,7955,5674,2860,1026,1002,224,526,45,1514,453,3522,6100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11627,781,13,1071,822,587,268,102,135,29,16,6,194,41,366,1787,7910,90,258,26,752,491,454,213,70,84,11,20,4,86,36,181,1590,1073,18,52,19,92,63,60,28,7,5,5,4,2,12,5,23,412,11627,640,17,1034,850,573,309,103,76,13,105,8,182,50,404,1697,0,3,45,0,0,3
1923_Le-Rouge-Gustave_Les-Aventures-de-Todd-Marvel-detective-milliardaire.xml,"Les Aventures de Todd Marvel, détective milliardaire    ","Le Rouge, Gustave",1923,empty,114620,0,2,40,3230,4642,18,10802,6612,5966,2593,684,1279,225,278,23,542,284,3084,6768,4193,108,151,20,330,237,260,82,32,46,2,16,0,15,33,129,1082,11462,432,25,1026,633,627,233,80,127,12,23,2,41,49,311,2053,3054,93,120,15,287,177,157,84,18,22,4,6,0,14,15,96,821,1743,60,74,15,162,93,85,33,10,22,2,0,1,5,0,49,560,11462,472,23,1172,714,552,241,66,185,16,11,1,47,24,302,1999,0,2,40,0,0,24
1923_Larbaud-Valery_Amants-heureux-amants.xml,"Amants, heureux amants...    ","Larbaud, Valery",1923,empty,78133,0,0,0,42,3009,24,6599,5300,3902,3117,911,959,144,895,82,517,194,2035,5106,4193,108,151,20,330,237,260,82,32,46,2,16,0,15,33,129,1082,7813,208,36,677,491,425,370,98,116,20,116,4,18,10,193,1355,3054,93,120,15,287,177,157,84,18,22,4,6,0,14,15,96,821,1743,60,74,15,162,93,85,33,10,22,2,0,1,5,0,49,560,7813,327,22,658,497,410,260,82,55,4,70,2,70,24,190,1510,0,0,0,0,0,0
1877_ Verne-Jules_Hector-Servadac-Voyages-et-aventures-a-travers-le-monde-solaire.xml,Hector Servadac – Voyages et aventures à travers le monde solaire,,1877,empty,141089,0,2,44,3450,4986,21,11651,9501,6420,3875,1096,1282,311,319,51,206,381,3967,6201,1943,82,73,19,169,136,74,50,13,21,7,0,0,4,0,40,556,14108,480,28,1139,1013,615,371,114,170,53,15,3,22,26,393,2057,3446,56,116,25,257,224,177,107,26,29,4,7,2,0,2,86,917,1292,42,47,16,107,103,58,35,5,7,9,0,0,5,0,42,393,14108,567,23,1212,922,572,412,99,118,47,30,2,21,41,368,1878,0,2,43,0,0,0
1843_Balzac-Honore-de_Illusions-perdues.xml,Illusions perdues,"Balzac, Honoré de",1843,empty,242044,0,0,0,3027,8451,26,23250,11154,11770,6278,2050,2681,303,793,102,863,569,4842,8913,1943,82,73,19,169,136,74,50,13,21,7,0,0,4,0,40,556,24204,773,30,2133,965,1421,593,211,298,34,122,12,12,8,410,3360,3446,56,116,25,257,224,177,107,26,29,4,7,2,0,2,86,917,1292,42,47,16,107,103,58,35,5,7,9,0,0,5,0,42,393,24204,793,29,2378,1185,982,612,213,232,32,59,2,137,71,570,2741,0,0,0,0,0,0
1953_Simenon-Georges_Maigret-a-peur.xml,Maigret a peur    ,"Simenon, Georges",1953,empty,46543,0,1,8,2415,1348,12,4791,3489,1584,903,385,584,81,105,15,171,65,1456,3137,5440,293,158,11,510,455,207,97,44,66,9,6,0,37,8,178,992,4654,136,32,430,384,180,84,37,57,8,4,0,28,6,148,911,5794,278,187,10,581,386,198,92,45,66,10,10,4,16,11,189,1061,1688,91,37,10,177,110,62,31,8,28,0,3,0,0,1,44,504,4654,115,38,550,331,159,89,34,67,3,10,0,6,5,117,942,0,1,8,0,1,8
1881_Verne-Jules-_La-Jangada-huit-cent-lieues-sur-l-Amazone].xml,[La Jangada  huit cent lieues sur l'Amazone],"Verne, Jules",1881,empty,112077,0,2,40,2637,3476,23,9812,6882,4830,2958,740,1261,136,208,48,244,170,2818,5682,2955,45,82,29,226,191,149,85,22,55,2,4,0,8,0,69,786,11207,370,29,923,680,551,284,83,175,14,19,0,22,12,277,1795,1355,17,34,37,76,59,92,34,1,8,0,5,2,0,0,26,494,2933,55,88,27,213,172,182,69,19,10,1,7,0,0,1,57,777,11207,320,33,979,670,479,254,74,149,9,17,5,10,7,269,1619,0,2,1,0,0,1
1927_Green-Julien_Adrienne-Mesurat.xml,Adrienne Mesurat    ,"Green, Julien",1927,empty,108542,0,3,30,2244,5680,17,12884,6641,4264,3290,956,620,59,2375,41,390,61,2237,4437,2576,62,115,21,253,123,136,85,26,6,9,30,1,3,2,54,691,10854,489,21,1092,660,525,303,98,102,13,87,6,85,15,217,1810,1887,60,116,14,251,99,70,51,10,5,0,49,0,3,0,42,483,2279,26,115,18,239,160,109,88,25,7,1,45,2,6,0,45,616,10854,659,15,1279,808,381,315,109,46,4,184,7,63,9,260,1290,0,3,30,0,0,0
2011_Millet-Richard_La-Fiancee-libanaise.xml,La Fiancée libanaise    ,"Millet, Richard",2011,empty,106320,0,0,0,623,1493,64,9061,7027,4963,3320,1086,513,63,979,69,992,201,2388,6482,2576,62,115,21,253,123,136,85,26,6,9,30,1,3,2,54,691,10632,74,142,916,770,492,320,104,42,3,135,11,94,14,222,1675,1887,60,116,14,251,99,70,51,10,5,0,49,0,3,0,42,483,2279,26,115,18,239,160,109,88,25,7,1,45,2,6,0,45,616,10632,162,64,967,708,421,346,114,36,23,110,5,107,28,269,1632,0,0,0,0,0,0
1923_Chateaubriant-Alphonse-de_La-Briere.xml,La Brière    ,"Chateaubriant, Alphonse de",1923,empty,103163,0,3,23,2292,3448,23,10197,6089,4238,2399,924,1400,116,575,46,247,134,2167,6120,5317,97,156,28,446,263,269,121,42,65,5,12,1,9,0,73,1247,10316,316,31,898,559,461,226,81,116,10,17,12,30,23,208,1844,6533,148,219,24,695,352,231,147,51,87,19,12,3,5,10,140,1361,8959,197,371,19,943,541,349,215,80,154,3,46,1,7,2,186,1514,10316,421,23,1078,633,387,247,88,180,3,59,1,8,4,206,1672,0,3,1,0,0,0
1877_Goncourt-Edmond-et-Jules-de_La-fille-Elisa.xml,La fille Élisa    ,"Goncourt, Edmond de",1877,empty,44523,2,0,64,688,1536,23,3100,1916,2739,921,223,168,14,386,36,46,21,660,4801,236,3,7,34,8,1,19,4,0,0,0,1,0,0,0,2,115,4452,171,24,294,174,273,93,24,19,0,21,2,5,4,60,1178,310,8,9,40,28,14,16,6,2,3,0,3,0,0,0,3,141,1214,22,36,28,75,39,98,17,4,3,0,7,1,1,3,18,467,4452,114,38,307,185,313,83,18,13,1,35,5,12,7,68,1159,2,0,64,0,0,64
2001_Daeninckx-Didier_12-rue-Meckert.xml,"12, rue Meckert    ","Daeninckx, Didier",2001,empty,61299,0,0,20,1061,1687,24,4486,2434,2653,932,345,405,58,114,11,361,110,1494,6559,2848,29,87,25,192,114,140,34,21,15,2,0,1,22,3,60,973,6129,179,33,451,219,280,71,36,36,6,17,3,39,5,136,1681,2574,44,83,24,196,123,102,34,15,15,2,1,1,17,1,67,808,2760,57,86,21,200,113,112,42,12,21,3,1,0,8,11,85,815,6129,184,32,433,209,240,96,31,51,5,2,0,29,27,165,1507,0,0,20,0,0,20
1935_Bernanos-Georges_Un-crime.xml,Un crime    ,"Bernanos, Georges",1935,empty,62233,0,3,8,1409,3519,15,5911,4574,3498,1318,463,550,77,238,13,345,120,1157,4457,6690,184,364,14,639,504,400,134,52,50,6,61,1,31,11,126,1280,6223,333,17,597,462,366,127,49,45,6,61,0,30,9,111,1243,9396,109,403,21,845,682,571,215,62,113,11,20,4,28,16,147,1741,4707,48,194,22,394,336,316,116,47,18,3,53,1,47,16,82,1074,6223,279,21,546,448,388,151,61,34,5,53,1,54,18,112,1276,0,3,0,0,0,0
1875_Belot-Adolphe_Les-Mysteres-mondains.xml,Les Mystères mondains    ,"Belot, Adolphe",2013,empty,56107,0,0,31,1017,2146,22,5879,3081,2383,1609,371,529,123,457,48,244,107,1198,4039,1955,18,79,22,179,86,107,67,13,10,5,2,7,6,2,38,635,5610,209,25,518,267,322,203,38,26,22,29,10,9,10,121,1286,1853,35,74,21,191,119,93,46,9,27,4,2,0,0,7,52,557,1750,26,55,30,161,112,87,49,15,12,3,12,0,21,0,48,546,5610,227,23,580,333,252,154,45,59,4,48,1,67,0,132,1125,0,0,11,0,0,0
1994_Volodine-Antoine_Le-nom-des-singes.xml,Le nom des singes    ,"Volodine, Antoine",1994,empty,51081,0,2,28,1377,3369,13,5314,2587,2370,1478,287,342,76,152,50,212,200,590,5155,4363,107,271,15,446,191,255,134,24,35,0,14,5,5,5,48,1256,5108,305,15,515,215,306,158,27,37,2,17,5,9,5,56,1406,436,12,24,19,51,25,17,17,1,1,0,0,8,0,1,5,202,11028,284,819,12,1251,543,437,300,64,66,19,12,13,50,83,135,2127,5108,384,12,584,251,200,137,33,39,2,4,11,24,26,68,1310,0,2,28,0,2,1
2005_de-Vigan-Delphine_Les-jolis-garçons.xml,Les jolis garçons    ,"de Vigan, Delphine",2005,empty,35102,0,2,4,497,1584,19,3335,2100,1357,870,347,389,30,65,14,508,125,990,3370,12340,111,670,16,1194,902,442,344,125,96,14,31,2,152,38,338,1715,3510,172,19,314,216,156,97,41,28,7,6,0,45,15,102,846,10130,182,380,23,1038,582,377,198,129,185,8,20,3,211,46,282,1446,11361,183,473,21,990,548,485,299,80,95,7,4,9,116,39,325,1982,3510,145,23,322,173,120,95,25,38,1,2,2,33,10,83,943,0,2,4,0,0,3
1991_Vargas-Fred_L-homme-aux-cercles-bleus.xml,L'homme aux cercles bleus    ,"Vargas, Fred",1991,empty,74941,0,0,0,1767,4547,15,7407,5579,3101,1942,678,1025,53,403,13,386,51,2180,4383,12340,111,670,16,1194,902,442,344,125,96,14,31,2,152,38,338,1715,7494,400,17,687,562,352,202,80,130,15,30,3,62,1,241,1195,10130,182,380,23,1038,582,377,198,129,185,8,20,3,211,46,282,1446,11361,183,473,21,990,548,485,299,80,95,7,4,9,116,39,325,1982,7494,590,11,807,553,285,146,50,93,5,39,1,16,8,212,1155,0,0,0,0,0,0
1886_Margueritte-Paul_Jours-d-epreuve.xml,Jours d'épreuve    ,"Margueritte, Paul",1886,empty,90400,0,3,26,2537,4067,17,9469,5403,5261,2895,764,1130,233,806,26,265,140,1953,5224,32272,807,1357,18,3314,1926,1876,1127,296,507,68,216,11,115,55,674,3211,9040,366,23,887,576,499,312,84,149,10,56,2,50,14,203,1595,1903,49,109,16,206,74,132,52,15,19,3,15,1,2,0,31,600,1051,21,49,18,94,62,53,44,3,8,20,2,1,0,0,19,367,9040,447,19,1022,489,478,245,74,122,35,86,3,15,19,179,1517,0,3,3,0,0,0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.xml,"La Pantoufle de Cendrillon, ou Suzanne aux coquelicots    ","Houssaye, Arsène",1867,empty,8298,1,0,13,22,374,20,849,442,378,272,82,42,13,69,3,45,7,170,1258,390,1,11,34,35,13,24,3,5,1,0,2,0,1,1,9,159,829,45,17,79,37,38,28,9,5,1,6,2,4,2,16,265,369,1,14,24,33,28,22,11,2,0,0,7,0,0,0,4,168,559,9,30,16,59,36,30,20,7,3,0,2,0,5,0,8,219,829,44,18,90,45,40,31,9,5,2,2,0,5,0,16,295,1,0,13,1,0,13
1910_Audoux-Marguerite_Marie-Claire.xml,Marie-Claire    ,"Audoux, Marguerite",1909,empty,42110,0,3,0,1354,1858,17,5333,2350,1752,1315,531,441,43,569,13,639,161,950,2633,14337,503,647,16,1774,824,638,424,186,88,4,293,1,191,94,319,1527,4211,165,24,457,234,218,133,44,27,6,78,0,30,45,92,891,12585,292,587,18,1670,690,459,393,156,195,20,83,6,233,22,283,1386,13967,537,587,15,1773,751,585,452,175,152,13,176,6,209,42,314,1435,4211,174,23,535,207,175,139,53,33,1,82,2,63,25,80,788,0,3,0,0,0,0
1872_Sand-George_Nanon.xml,Nanon,"Sand, George",,empty,112853,0,0,28,1607,4119,24,12186,8379,4293,4399,1431,1351,280,368,35,1498,836,3262,4769,4436,43,151,26,449,353,189,199,57,42,18,22,0,69,21,107,839,11285,417,26,1195,942,427,457,162,154,48,32,1,156,57,331,1349,4605,67,214,19,582,313,132,146,71,60,4,5,0,92,45,128,910,3340,62,124,23,349,248,156,124,31,40,3,31,0,38,18,111,807,11285,411,26,1185,834,471,407,148,114,9,78,3,184,48,343,1561,0,0,10,0,0,0
1862_Malot-Hector_Les-Amants.xml,Les Amants    ,"Malot, Hector",1862,empty,146905,0,2,12,2513,3741,35,15112,10579,6769,6714,1459,2602,433,1507,60,1001,334,3942,6135,10727,112,280,38,899,654,589,491,98,171,23,56,6,20,10,315,1872,14690,355,40,1243,943,774,663,143,221,28,67,7,85,24,444,2212,15639,326,460,27,1834,1169,584,711,197,337,16,150,4,180,28,401,1903,12918,353,425,22,1487,907,546,511,127,240,45,136,3,61,38,367,1664,14690,470,30,1683,1024,619,577,138,272,47,156,4,76,42,427,1791,0,2,12,0,0,12
1936_Aragon-Louis_Les-Beaux-Quartiers.xml,Les Beaux Quartiers    ,"Aragon, Louis",1936,empty,227464,0,3,90,1903,9996,19,18439,13606,10949,5100,1989,2583,256,963,54,736,237,5214,10182,1280,13,21,48,84,52,99,32,10,6,4,0,1,0,0,16,465,22746,819,26,1547,1328,1202,613,196,291,29,137,7,12,5,568,3047,2642,27,114,17,223,217,129,55,27,23,0,4,0,30,4,77,626,609,78,24,4,10,10,30,11,0,1,0,0,0,0,0,11,256,22746,582,38,1631,1221,963,510,185,155,17,29,5,140,48,518,3080,0,3,36,0,0,1
1844_Reybaud-Henriette-Etiennette-Fanny_Rose.xml,Rose    ,"Reybaud, Henriette-Étiennette-Fanny",1844,empty,49090,0,2,10,717,1589,26,5009,2758,2803,1500,369,434,56,380,12,314,123,1030,4109,9731,93,301,28,1003,517,561,294,67,66,9,36,2,104,22,197,1692,4909,160,29,489,267,270,135,36,28,6,5,0,73,11,106,1083,3261,49,113,26,317,168,181,100,29,18,0,56,0,6,8,70,836,1066,25,51,19,117,48,48,32,5,17,11,6,0,1,5,23,377,4909,209,22,513,255,206,150,40,80,17,20,1,35,12,124,1015,0,2,0,0,0,0
2010_Millet-Richard_Tarnac.xml,Tarnac    ,"Millet, Richard",2010,empty,16600,0,0,0,20,204,78,1530,1100,784,558,178,61,18,123,28,195,33,430,2193,9731,93,301,28,1003,517,561,294,67,66,9,36,2,104,22,197,1692,1660,13,93,140,137,88,63,18,10,4,5,6,12,5,43,491,3261,49,113,26,317,168,181,100,29,18,0,56,0,6,8,70,836,1066,25,51,19,117,48,48,32,5,17,11,6,0,1,5,23,377,1660,14,126,160,106,61,52,18,7,0,22,0,8,2,33,483,0,0,0,0,0,0
